housing_median_age,total_rooms,median_income,ocean_proximity,median_house_value,county,pop_per_household
32.0,1741.0,3.4219,<1H OCEAN,194500.0,Los Angeles,2.6186186186186187
26.0,2607.0,2.6563,NEAR BAY,184100.0,Alameda,2.3080724876441514
41.0,1353.0,2.1687,<1H OCEAN,157000.0,Los Angeles,3.6923076923076925
36.0,2288.0,1.5328,<1H OCEAN,250000.0,Los Angeles,3.404494382022472
27.0,4051.0,4.8711,NEAR BAY,286600.0,Alameda,1.8808030112923464
35.0,2994.0,4.0052,<1H OCEAN,160700.0,Los Angeles,3.445632798573975
8.0,3544.0,3.7477,INLAND,122200.0,Yolo,3.1238938053097347
38.0,1560.0,3.0521,NEAR BAY,151500.0,San Mateo,4.212025316455696
28.0,2152.0,4.35,<1H OCEAN,200500.0,Los Angeles,3.7832167832167833
17.0,1312.0,1.6686,<1H OCEAN,112500.0,San Diego,2.4807121661721068
20.0,1750.0,2.485,INLAND,100600.0,Shasta,2.4529411764705884
45.0,2225.0,1.9209,<1H OCEAN,179200.0,Los Angeles,3.407828282828283
26.0,4802.0,3.7452,INLAND,227700.0,Yolo,2.34185303514377
35.0,1625.0,4.5595,<1H OCEAN,164900.0,Los Angeles,3.9375
42.0,1370.0,4.4474,<1H OCEAN,160200.0,Los Angeles,3.1036585365853657
37.0,1028.0,3.5035,NEAR OCEAN,238600.0,San Mateo,3.4636015325670497
16.0,3769.0,3.9712,NEAR BAY,187500.0,Marin,2.4368098159509204
13.0,493.0,3.375,INLAND,134100.0,Tuolumne,2.8823529411764706
50.0,180.0,2.1944,<1H OCEAN,158300.0,Los Angeles,4.684210526315789
19.0,3303.0,7.521,<1H OCEAN,340400.0,Los Angeles,2.335676625659051
17.0,2098.0,2.6544,INLAND,112600.0,Tuolumne,2.5762711864406778
48.0,1266.0,4.005,<1H OCEAN,275000.0,Los Angeles,2.4279279279279278
23.0,6291.0,4.2672,NEAR BAY,391900.0,San Francisco,2.352253756260434
20.0,908.0,2.2,INLAND,80800.0,Butte,2.279620853080569
9.0,2294.0,5.3363,INLAND,160800.0,Contra Costa,3.128767123287671
21.0,4812.0,2.5083,INLAND,128500.0,Placer,1.8995215311004785
30.0,1269.0,3.8125,<1H OCEAN,325000.0,Santa Clara,2.0902255639097747
25.0,1949.0,2.7601,<1H OCEAN,72500.0,Orange,1.4065420560747663
36.0,1710.0,2.8828,INLAND,131100.0,Contra Costa,2.87
52.0,1225.0,2.0,INLAND,101400.0,Contra Costa,3.1385281385281387
20.0,3216.0,5.1261,INLAND,158800.0,San Bernardino,3.1583969465648853
33.0,2048.0,2.0156,NEAR OCEAN,152700.0,Los Angeles,3.474036850921273
17.0,1605.0,5.47,INLAND,204800.0,Sacramento,3.037344398340249
25.0,1337.0,3.1912,NEAR OCEAN,226400.0,Santa Barbara,2.982222222222222
12.0,10509.0,2.9605,INLAND,204300.0,Yolo,2.6347053320860616
23.0,4388.0,4.5217,<1H OCEAN,219400.0,Orange,2.9858156028368796
30.0,413.0,4.0,NEAR OCEAN,219200.0,Ventura,3.5714285714285716
22.0,2185.0,2.593,<1H OCEAN,192000.0,Los Angeles,2.712871287128713
43.0,1615.0,1.4005,<1H OCEAN,193800.0,Los Angeles,2.267080745341615
43.0,3056.0,1.925,<1H OCEAN,300000.0,Los Angeles,3.0061349693251533
31.0,1856.0,2.8448,<1H OCEAN,360600.0,Los Angeles,1.8661971830985915
22.0,2620.0,5.3735,INLAND,214600.0,Riverside,3.657458563535912
12.0,7105.0,3.2705,INLAND,113200.0,Riverside,3.390847711927982
44.0,3183.0,5.0407,<1H OCEAN,314900.0,Los Angeles,2.5010570824524314
5.0,5807.0,2.4012,INLAND,159400.0,Los Angeles,2.5839126117179743
22.0,4935.0,3.9825,INLAND,180500.0,Los Angeles,3.0639658848614073
37.0,1282.0,4.2917,<1H OCEAN,127900.0,Los Angeles,3.4216867469879517
17.0,1851.0,5.1315,<1H OCEAN,181800.0,Orange,2.253687315634218
34.0,1004.0,3.8571,<1H OCEAN,174500.0,Los Angeles,3.557603686635945
40.0,1361.0,6.3516,<1H OCEAN,354300.0,Los Angeles,2.441048034934498
24.0,1016.0,3.0625,<1H OCEAN,93800.0,Orange,1.9703389830508475
52.0,1757.0,5.8948,NEAR BAY,457800.0,Alameda,2.5770925110132157
36.0,1729.0,3.5313,INLAND,68800.0,Kings,2.6510791366906474
19.0,6823.0,3.1032,NEAR OCEAN,179500.0,San Diego,2.5076209410205434
26.0,2177.0,1.2575,INLAND,66800.0,Sacramento,3.5196428571428573
27.0,1887.0,2.9185,NEAR OCEAN,224500.0,Ventura,3.128504672897196
30.0,140.0,4.163,INLAND,112500.0,Solano,2.942857142857143
52.0,866.0,5.0224,NEAR BAY,261900.0,San Francisco,3.4327485380116958
14.0,1710.0,4.7143,INLAND,150700.0,Placer,2.824915824915825
14.0,980.0,4.4306,INLAND,170100.0,Sacramento,3.601092896174863
20.0,1789.0,2.4728,NEAR BAY,139700.0,Napa,2.7964824120603016
32.0,1854.0,2.6406,<1H OCEAN,156700.0,Los Angeles,2.8514644351464433
52.0,1813.0,4.0114,NEAR BAY,263400.0,Alameda,2.299638989169675
24.0,2020.0,5.0099,<1H OCEAN,162500.0,Santa Barbara,3.021201413427562
9.0,3856.0,6.8007,<1H OCEAN,318300.0,Orange,2.857638888888889
36.0,2178.0,2.7656,INLAND,239500.0,Los Angeles,2.2184466019417477
10.0,5469.0,5.9399,<1H OCEAN,241900.0,Santa Clara,3.402869757174393
18.0,2171.0,2.3011,INLAND,57500.0,Yuba,3.4161073825503356
26.0,1787.0,1.7188,INLAND,49500.0,Merced,4.276243093922652
18.0,5566.0,1.858,NEAR OCEAN,205000.0,San Diego,4.323045267489712
9.0,1431.0,3.045,INLAND,170400.0,Nevada,3.081447963800905
35.0,871.0,4.3214,NEAR OCEAN,341800.0,Santa Barbara,2.2987012987012987
18.0,1734.0,1.9044,INLAND,154300.0,Sacramento,1.7516778523489933
45.0,1390.0,4.2212,<1H OCEAN,293800.0,Los Angeles,1.9925925925925927
49.0,3033.0,4.1161,<1H OCEAN,232500.0,Los Angeles,2.2887700534759357
28.0,3519.0,4.7973,<1H OCEAN,186900.0,San Diego,2.9152542372881354
33.0,3512.0,1.9908,INLAND,118800.0,Sacramento,1.9373401534526855
21.0,4342.0,4.6146,<1H OCEAN,247600.0,Alameda,2.752851711026616
46.0,3355.0,2.6604,NEAR OCEAN,170100.0,San Diego,2.0579096045197742
39.0,1573.0,1.4896,INLAND,69500.0,San Bernardino,3.5041782729805013
25.0,2379.0,2.3173,INLAND,68200.0,Fresno,3.06198347107438
35.0,4448.0,2.218,INLAND,73400.0,Riverside,3.2455516014234878
16.0,883.0,2.151,NEAR BAY,146900.0,San Francisco,2.7442922374429224
16.0,100.0,6.1359,NEAR BAY,212500.0,Marin,1.8
39.0,2451.0,2.3098,<1H OCEAN,173100.0,Los Angeles,3.9135802469135803
44.0,2490.0,4.8295,<1H OCEAN,149600.0,Los Angeles,3.1751824817518246
35.0,2051.0,3.6711,INLAND,108200.0,Riverside,3.449411764705882
34.0,3239.0,2.0538,<1H OCEAN,125800.0,Los Angeles,3.0470588235294116
8.0,2888.0,2.7048,NEAR OCEAN,153000.0,San Diego,3.5739385065885796
44.0,2012.0,3.3229,<1H OCEAN,226600.0,Los Angeles,3.18859649122807
16.0,3498.0,2.3229,INLAND,118000.0,Riverside,3.5297619047619047
14.0,999.0,2.7125,<1H OCEAN,166100.0,Orange,4.25
52.0,2637.0,3.8846,NEAR BAY,333100.0,San Francisco,2.3319919517102616
16.0,4047.0,3.375,<1H OCEAN,171900.0,Sonoma,2.9687964338781576
44.0,1487.0,3.2292,INLAND,86100.0,San Bernardino,3.4590747330960854
25.0,2973.0,4.3819,NEAR BAY,209200.0,Alameda,2.3747899159663866
43.0,2122.0,2.2273,<1H OCEAN,123300.0,Los Angeles,3.463302752293578
19.0,1207.0,1.1111,NEAR BAY,108300.0,Alameda,3.4830917874396135
11.0,13796.0,3.8776,INLAND,124500.0,Sacramento,2.6666666666666665
34.0,1723.0,6.7501,<1H OCEAN,400000.0,Los Angeles,2.4484126984126986
16.0,2495.0,3.6736,<1H OCEAN,192200.0,Los Angeles,4.081128747795415
23.0,2668.0,3.3669,<1H OCEAN,158900.0,San Diego,2.881679389312977
15.0,1929.0,4.4063,INLAND,128500.0,Riverside,3.9145569620253164
46.0,1613.0,2.9392,<1H OCEAN,230300.0,Los Angeles,2.3221153846153846
29.0,1407.0,3.0521,INLAND,108000.0,Sacramento,2.3659574468085105
50.0,2009.0,3.1944,<1H OCEAN,213500.0,Los Angeles,2.810945273631841
29.0,3260.0,3.5268,<1H OCEAN,215500.0,Los Angeles,2.671641791044776
23.0,3065.0,2.7593,<1H OCEAN,194800.0,Ventura,2.9255014326647566
20.0,1445.0,2.619,NEAR OCEAN,145800.0,San Diego,1.715568862275449
26.0,1904.0,5.6784,<1H OCEAN,232400.0,Orange,3.118811881188119
38.0,3049.0,2.7969,NEAR BAY,141700.0,Alameda,3.2883156297420335
21.0,1568.0,3.5109,NEAR OCEAN,225000.0,Los Angeles,1.8981042654028435
12.0,3831.0,2.4375,<1H OCEAN,255400.0,Los Angeles,2.3350568769389866
35.0,1720.0,3.5909,NEAR OCEAN,256100.0,San Mateo,3.416470588235294
21.0,336.0,4.75,INLAND,121400.0,San Joaquin,2.8219178082191783
25.0,2113.0,4.6484,NEAR OCEAN,234600.0,Santa Cruz,3.1093394077448746
43.0,1160.0,2.9167,<1H OCEAN,461100.0,Los Angeles,1.572
9.0,2374.0,4.5042,INLAND,206400.0,Nevada,2.6546546546546548
32.0,2815.0,4.5687,<1H OCEAN,381200.0,Los Angeles,2.1970443349753697
31.0,5715.0,4.1661,<1H OCEAN,364400.0,Los Angeles,2.4457831325301207
39.0,642.0,1.2083,<1H OCEAN,92600.0,Los Angeles,3.861788617886179
35.0,2074.0,2.0885,INLAND,73700.0,Stanislaus,3.91415313225058
34.0,2791.0,4.9167,NEAR BAY,256300.0,Alameda,2.7264957264957266
42.0,882.0,2.761,<1H OCEAN,120000.0,Los Angeles,4.4412811387900355
41.0,1345.0,3.3831,NEAR BAY,129400.0,Contra Costa,2.537102473498233
36.0,3142.0,5.0175,<1H OCEAN,246100.0,Santa Clara,2.45
26.0,3050.0,3.1103,<1H OCEAN,214100.0,Los Angeles,2.788860103626943
27.0,1694.0,3.0341,<1H OCEAN,89100.0,Los Angeles,5.067024128686327
12.0,4038.0,1.9698,INLAND,112300.0,San Joaquin,3.6518046709129512
52.0,1629.0,3.725,<1H OCEAN,142600.0,Los Angeles,2.84375
22.0,4982.0,3.7105,<1H OCEAN,272600.0,Los Angeles,1.8336065573770493
47.0,3090.0,4.1699,<1H OCEAN,373700.0,Orange,1.8986254295532645
29.0,3494.0,2.5893,INLAND,70900.0,Fresno,2.8912337662337664
18.0,3364.0,6.6854,<1H OCEAN,313000.0,Sonoma,2.849802371541502
34.0,3661.0,5.0774,NEAR OCEAN,407200.0,San Mateo,2.451219512195122
19.0,1858.0,4.5156,<1H OCEAN,339300.0,Santa Clara,2.276657060518732
8.0,1841.0,4.0614,INLAND,107000.0,San Bernardino,3.1548223350253806
19.0,6190.0,3.0021,INLAND,152300.0,Riverside,2.149568552253116
20.0,2948.0,6.0604,INLAND,247900.0,Alameda,2.4915611814345993
42.0,2043.0,3.5,<1H OCEAN,181100.0,Los Angeles,2.0889423076923075
28.0,1915.0,3.7875,<1H OCEAN,292700.0,Sonoma,2.719298245614035
25.0,2059.0,3.2396,<1H OCEAN,352400.0,Los Angeles,2.29421768707483
37.0,1505.0,5.4635,<1H OCEAN,202100.0,Los Angeles,3.081081081081081
28.0,2453.0,3.625,NEAR OCEAN,266700.0,San Diego,1.753646677471637
47.0,2005.0,3.7143,<1H OCEAN,140300.0,Los Angeles,2.7325301204819277
13.0,7804.0,2.0549,INLAND,95600.0,Riverside,2.2443839346494214
10.0,4887.0,4.0611,INLAND,158000.0,San Bernardino,3.1732851985559565
14.0,3063.0,6.2917,INLAND,224700.0,San Bernardino,3.747016706443914
26.0,3118.0,5.27,INLAND,209400.0,Los Angeles,2.836697247706422
22.0,5533.0,4.7361,INLAND,216800.0,Alameda,2.718681318681319
8.0,5212.0,4.1099,INLAND,113600.0,Madera,2.780630105017503
28.0,1437.0,1.6078,INLAND,125000.0,Stanislaus,2.3846153846153846
44.0,1025.0,1.73,NEAR BAY,147900.0,Alameda,2.480392156862745
44.0,1421.0,3.5781,NEAR BAY,180000.0,Alameda,2.2555555555555555
32.0,2020.0,2.1397,NEAR OCEAN,145300.0,Los Angeles,4.549822064056939
34.0,432.0,5.5435,INLAND,136000.0,Solano,2.9295774647887325
22.0,2323.0,2.7864,NEAR OCEAN,300000.0,Santa Barbara,2.721757322175732
16.0,1081.0,4.6779,INLAND,131300.0,Solano,4.304347826086956
26.0,3642.0,5.8426,<1H OCEAN,259400.0,Orange,2.8523725834797893
23.0,1025.0,3.12,NEAR BAY,155000.0,Contra Costa,1.3769633507853403
37.0,2926.0,4.5987,NEAR BAY,356000.0,Santa Clara,1.6723926380368097
17.0,2395.0,5.1182,<1H OCEAN,249200.0,Orange,3.0676691729323307
15.0,2153.0,5.1966,<1H OCEAN,325400.0,Sonoma,2.9223880597014924
39.0,643.0,2.5729,<1H OCEAN,97300.0,Los Angeles,4.298429319371728
23.0,2679.0,1.3679,INLAND,70300.0,Sacramento,2.640364188163885
9.0,12139.0,3.125,INLAND,132500.0,Yolo,2.899491094147583
26.0,3014.0,4.8333,INLAND,127900.0,Riverside,3.777319587628866
34.0,1293.0,3.8906,INLAND,141000.0,Riverside,3.5668202764976957
43.0,2088.0,4.65,<1H OCEAN,245000.0,Napa,2.460750853242321
37.0,1383.0,4.0125,NEAR BAY,161400.0,Alameda,3.3526970954356847
16.0,8517.0,3.1853,INLAND,129600.0,Solano,2.4540010887316277
36.0,1760.0,6.7546,NEAR BAY,402400.0,Marin,2.2845528455284554
23.0,2698.0,5.1782,<1H OCEAN,195100.0,San Diego,2.661800486618005
27.0,2958.0,4.0801,NEAR OCEAN,397800.0,San Mateo,2.2270363951473136
16.0,3853.0,6.1195,INLAND,251100.0,San Bernardino,3.4728370221327967
52.0,2495.0,4.0855,NEAR OCEAN,410800.0,San Mateo,2.2951167728237793
28.0,3811.0,7.8383,<1H OCEAN,372700.0,Santa Clara,3.089500860585198
29.0,1377.0,2.6573,<1H OCEAN,252800.0,Santa Clara,2.4285714285714284
17.0,1897.0,1.8021,INLAND,55900.0,Fresno,3.1432291666666665
14.0,231.0,4.3897,INLAND,71300.0,Lake,3.4838709677419355
50.0,395.0,1.7546,<1H OCEAN,175000.0,Los Angeles,3.9012345679012346
35.0,3008.0,3.5465,<1H OCEAN,213200.0,Los Angeles,2.360655737704918
50.0,1738.0,3.609,NEAR BAY,135700.0,Contra Costa,2.3057851239669422
30.0,1771.0,1.5885,<1H OCEAN,154200.0,Los Angeles,2.863874345549738
33.0,2291.0,3.9539,<1H OCEAN,191100.0,Orange,2.9308641975308642
46.0,12.0,0.4999,NEAR BAY,67500.0,Alameda,2.5714285714285716
25.0,1101.0,2.3571,<1H OCEAN,340600.0,Los Angeles,1.846938775510204
52.0,1775.0,4.3125,NEAR BAY,267200.0,San Francisco,3.002724795640327
31.0,2773.0,1.4036,NEAR OCEAN,209600.0,San Luis Obispo,1.7103274559193955
40.0,1475.0,1.5303,<1H OCEAN,95300.0,Los Angeles,4.100671140939597
36.0,1717.0,1.4868,<1H OCEAN,113200.0,Los Angeles,2.4510869565217392
37.0,2615.0,1.9208,<1H OCEAN,103400.0,Los Angeles,3.942857142857143
35.0,1936.0,5.4791,<1H OCEAN,285900.0,Los Angeles,2.913294797687861
52.0,1758.0,3.1691,NEAR BAY,259400.0,Alameda,1.6255924170616114
24.0,6145.0,7.5078,<1H OCEAN,344000.0,Los Angeles,3.097142857142857
13.0,2589.0,5.0253,INLAND,106200.0,Fresno,3.117241379310345
42.0,3321.0,2.4618,INLAND,101300.0,Sacramento,2.045592705167173
38.0,1594.0,5.9582,INLAND,350700.0,Los Angeles,2.562753036437247
36.0,1616.0,2.6,<1H OCEAN,313600.0,Los Angeles,1.8018648018648018
45.0,1436.0,3.625,<1H OCEAN,329400.0,Los Angeles,2.267123287671233
33.0,4413.0,2.9861,NEAR BAY,208200.0,Alameda,2.1303520456707896
47.0,1648.0,2.0042,<1H OCEAN,114200.0,Los Angeles,3.3136094674556213
32.0,1661.0,4.0,<1H OCEAN,178200.0,Orange,3.9768211920529803
22.0,2878.0,2.7955,INLAND,96500.0,Sacramento,2.5175600739371533
52.0,144.0,1.0096,NEAR BAY,162500.0,Napa,1.8541666666666667
19.0,1926.0,1.3269,NEAR OCEAN,166100.0,San Diego,2.463768115942029
47.0,5416.0,3.5055,NEAR BAY,382100.0,Marin,2.1197663096397275
30.0,2975.0,2.442,NEAR OCEAN,69000.0,Humboldt,2.3447684391080617
23.0,2801.0,3.5081,INLAND,116700.0,Shasta,2.9030837004405288
25.0,2054.0,2.3049,INLAND,150000.0,San Bernardino,4.026595744680851
52.0,24.0,1.625,INLAND,67500.0,Los Angeles,6.571428571428571
25.0,1348.0,5.2852,<1H OCEAN,297600.0,Los Angeles,3.3
52.0,280.0,1.4844,NEAR OCEAN,83300.0,San Diego,3.056338028169014
17.0,3019.0,2.793,INLAND,76500.0,Shasta,2.8220183486238533
20.0,4582.0,4.0556,NEAR OCEAN,275000.0,San Mateo,2.235576923076923
16.0,4157.0,6.155,INLAND,246400.0,Riverside,3.4276094276094278
15.0,3051.0,3.5295,NEAR BAY,242200.0,Alameda,2.214071856287425
33.0,3122.0,3.8307,INLAND,70600.0,Kern,3.179816513761468
26.0,2553.0,5.3737,<1H OCEAN,252900.0,Orange,3.2530413625304138
48.0,1601.0,3.0642,<1H OCEAN,342900.0,Los Angeles,1.700650759219089
21.0,3284.0,5.2773,<1H OCEAN,250800.0,Ventura,3.5163147792706333
24.0,1684.0,6.8667,<1H OCEAN,279600.0,Orange,3.3956521739130436
29.0,5765.0,2.7907,INLAND,113900.0,Contra Costa,2.887709991158267
30.0,1162.0,1.223,<1H OCEAN,100000.0,Los Angeles,4.176470588235294
32.0,2210.0,4.7708,<1H OCEAN,178600.0,Los Angeles,2.62396694214876
14.0,2361.0,1.6102,NEAR OCEAN,93400.0,San Diego,3.4809885931558937
33.0,1452.0,3.6563,<1H OCEAN,162700.0,Los Angeles,4.58273381294964
3.0,7374.0,4.538,<1H OCEAN,278200.0,Orange,2.5129007036747457
34.0,3413.0,3.8239,NEAR OCEAN,208200.0,Ventura,3.414746543778802
40.0,1698.0,2.625,<1H OCEAN,206300.0,Los Angeles,3.1604938271604937
37.0,1699.0,4.3542,<1H OCEAN,179800.0,Los Angeles,3.2804428044280445
34.0,2094.0,5.2801,<1H OCEAN,212300.0,Los Angeles,3.1763157894736844
21.0,2667.0,3.8732,<1H OCEAN,252400.0,Santa Clara,1.9711141678129298
44.0,2304.0,4.652,NEAR OCEAN,387100.0,San Mateo,2.6015831134564644
37.0,494.0,4.8194,INLAND,141100.0,Sacramento,2.5555555555555554
5.0,5846.0,4.7965,<1H OCEAN,160800.0,Riverside,3.254745254745255
30.0,1596.0,4.5096,<1H OCEAN,241100.0,Orange,2.73462783171521
27.0,909.0,2.0786,NEAR BAY,97500.0,Alameda,2.522292993630573
36.0,1680.0,4.66,<1H OCEAN,244800.0,Los Angeles,2.657142857142857
32.0,1717.0,2.6705,INLAND,91900.0,Stanislaus,4.416938110749186
12.0,4839.0,2.8586,<1H OCEAN,163300.0,San Diego,1.7941176470588236
30.0,2956.0,3.7463,NEAR OCEAN,427600.0,San Mateo,2.005050505050505
18.0,1575.0,5.2203,<1H OCEAN,286500.0,Monterey,3.4292237442922375
29.0,4364.0,6.8107,<1H OCEAN,367400.0,Los Angeles,2.483974358974359
24.0,845.0,4.7039,<1H OCEAN,225000.0,Orange,2.536842105263158
21.0,2050.0,2.4779,NEAR OCEAN,165000.0,San Diego,2.056363636363636
35.0,1582.0,2.4537,<1H OCEAN,91500.0,Los Angeles,4.844059405940594
13.0,3192.0,2.2619,INLAND,123500.0,San Joaquin,2.8242811501597442
52.0,1803.0,4.5781,<1H OCEAN,360500.0,Los Angeles,2.0283505154639174
24.0,1407.0,2.4821,<1H OCEAN,157200.0,Contra Costa,1.6983050847457628
9.0,3079.0,5.1041,INLAND,172900.0,Contra Costa,3.05078125
32.0,1311.0,2.3304,<1H OCEAN,119900.0,Los Angeles,4.525252525252525
16.0,2169.0,6.6049,INLAND,312600.0,Contra Costa,3.5795918367346937
52.0,1070.0,1.825,<1H OCEAN,133000.0,Los Angeles,4.204545454545454
52.0,4325.0,3.9485,<1H OCEAN,419100.0,Los Angeles,2.4238993710691825
40.0,2549.0,2.9469,NEAR BAY,111600.0,Solano,2.580971659919028
30.0,1189.0,3.4838,INLAND,112500.0,Tuolumne,2.703030303030303
45.0,1546.0,1.64,<1H OCEAN,96800.0,Los Angeles,3.240437158469945
43.0,1036.0,2.069,NEAR BAY,84600.0,Alameda,3.0610328638497655
36.0,2417.0,5.5601,<1H OCEAN,205200.0,Los Angeles,2.995305164319249
33.0,2729.0,4.0362,<1H OCEAN,177900.0,Orange,4.1551401869158875
52.0,576.0,2.01,INLAND,94300.0,Sacramento,2.1496062992125986
5.0,1113.0,4.1719,INLAND,146600.0,Los Angeles,3.755952380952381
18.0,2915.0,5.2452,<1H OCEAN,204900.0,Sonoma,3.182897862232779
40.0,1271.0,5.0452,<1H OCEAN,231900.0,Los Angeles,3.0982905982905984
24.0,3388.0,5.154,<1H OCEAN,355100.0,Santa Clara,2.781196581196581
9.0,4632.0,6.3712,NEAR OCEAN,369800.0,San Diego,2.5167883211678834
20.0,2380.0,2.0595,INLAND,61300.0,Merced,3.130693069306931
14.0,4675.0,4.1098,INLAND,108200.0,Fresno,2.8398983481575604
35.0,1604.0,5.752,<1H OCEAN,291000.0,Los Angeles,2.8642857142857143
32.0,3058.0,6.4949,NEAR BAY,417800.0,Santa Clara,2.346296296296296
34.0,1722.0,2.4653,INLAND,66100.0,Merced,2.86984126984127
17.0,2721.0,2.9798,<1H OCEAN,204800.0,San Luis Obispo,3.3983739837398375
18.0,2067.0,3.1315,<1H OCEAN,137500.0,Orange,1.6081330868761552
37.0,1426.0,5.5284,<1H OCEAN,331000.0,Los Angeles,2.6398467432950192
17.0,2146.0,2.9219,INLAND,141300.0,El Dorado,2.455840455840456
30.0,2099.0,2.8036,<1H OCEAN,152300.0,Sonoma,2.882793017456359
17.0,4150.0,3.5051,<1H OCEAN,232400.0,Los Angeles,1.7367915465898174
23.0,1662.0,2.3,NEAR OCEAN,120800.0,San Diego,3.4145077720207255
4.0,8072.0,3.9518,<1H OCEAN,220300.0,Sonoma,2.930847457627119
32.0,2436.0,1.0424,INLAND,81400.0,Sacramento,2.441747572815534
19.0,2672.0,1.9797,NEAR OCEAN,85800.0,Del Norte,2.715481171548117
41.0,1104.0,5.0929,<1H OCEAN,225000.0,Los Angeles,2.5255102040816326
31.0,1487.0,5.2312,NEAR BAY,197600.0,Alameda,2.8372093023255816
26.0,1240.0,4.1287,<1H OCEAN,205800.0,Orange,2.4793650793650794
18.0,3960.0,1.7257,INLAND,179100.0,Yolo,1.965034965034965
22.0,2264.0,3.6111,INLAND,112300.0,Sutter,2.620347394540943
21.0,496.0,1.7614,INLAND,33200.0,Kern,4.120967741935484
52.0,2166.0,3.0417,INLAND,222600.0,Los Angeles,2.8008565310492504
29.0,779.0,2.5,INLAND,59200.0,Lassen,2.959349593495935
48.0,1283.0,3.2794,NEAR BAY,460000.0,Marin,2.223529411764706
36.0,2946.0,2.2244,<1H OCEAN,255900.0,Los Angeles,2.787280701754386
29.0,2551.0,4.3587,<1H OCEAN,196400.0,Sonoma,2.5548245614035086
18.0,1027.0,4.2159,<1H OCEAN,211300.0,Orange,2.422222222222222
33.0,1209.0,1.6295,<1H OCEAN,134300.0,Los Angeles,3.8763250883392226
24.0,2985.0,1.7344,INLAND,66400.0,Riverside,4.466298342541436
31.0,2692.0,4.4583,<1H OCEAN,170000.0,San Diego,2.508888888888889
52.0,1468.0,2.9688,NEAR BAY,220800.0,Alameda,2.5072046109510087
17.0,924.0,1.5,NEAR BAY,162500.0,Alameda,2.1072664359861593
22.0,3272.0,4.0324,<1H OCEAN,211300.0,Los Angeles,3.018612521150592
44.0,1631.0,3.0788,<1H OCEAN,100000.0,Los Angeles,3.371830985915493
14.0,3073.0,2.3824,NEAR OCEAN,144700.0,San Diego,2.557544757033248
34.0,1513.0,5.5701,NEAR BAY,252800.0,Alameda,2.5829383886255926
37.0,1402.0,6.4781,<1H OCEAN,269000.0,Los Angeles,2.8764940239043826
21.0,446.0,2.8958,INLAND,135000.0,San Joaquin,3.192982456140351
11.0,5785.0,4.693,<1H OCEAN,232200.0,Ventura,2.802030456852792
50.0,2037.0,3.575,<1H OCEAN,230600.0,Los Angeles,2.6115107913669067
31.0,1007.0,3.625,INLAND,91300.0,Sacramento,3.0432432432432432
3.0,3068.0,7.9187,<1H OCEAN,333600.0,Orange,2.792181069958848
23.0,1215.0,3.4,NEAR OCEAN,200600.0,San Diego,2.642857142857143
30.0,3404.0,4.6312,<1H OCEAN,283200.0,Santa Clara,2.8341232227488153
36.0,2066.0,5.2417,NEAR OCEAN,196400.0,Santa Cruz,2.738372093023256
28.0,2280.0,2.6719,NEAR BAY,161200.0,Alameda,2.1379897785349233
27.0,2248.0,3.2545,<1H OCEAN,131200.0,Monterey,3.629139072847682
38.0,3131.0,2.5457,INLAND,80700.0,Lake,2.801056338028169
22.0,1898.0,6.2918,<1H OCEAN,334100.0,Alameda,2.9959183673469387
36.0,2734.0,5.9265,<1H OCEAN,227300.0,Los Angeles,2.9659863945578233
12.0,9482.0,1.5595,INLAND,115600.0,Riverside,2.0961538461538463
19.0,3243.0,4.8088,INLAND,169500.0,Sacramento,2.5902912621359224
15.0,3876.0,2.902,INLAND,127300.0,El Dorado,2.8364688856729376
11.0,9053.0,3.5082,<1H OCEAN,136500.0,Los Angeles,3.4818449460255154
28.0,1869.0,2.5988,NEAR OCEAN,135600.0,San Diego,3.122093023255814
18.0,4172.0,5.7535,NEAR OCEAN,297900.0,San Mateo,4.083544303797468
21.0,2164.0,3.8177,INLAND,107200.0,Imperial,2.7648456057007125
46.0,1517.0,2.2222,NEAR BAY,195100.0,San Francisco,2.8446601941747574
38.0,1141.0,2.7333,<1H OCEAN,182500.0,Santa Clara,3.5326460481099655
52.0,2739.0,3.5833,NEAR BAY,322900.0,San Francisco,2.470809792843691
19.0,2012.0,2.2234,<1H OCEAN,181300.0,Los Angeles,4.764705882352941
24.0,3935.0,5.7951,<1H OCEAN,226900.0,Orange,3.224283305227656
7.0,8414.0,3.2794,INLAND,92500.0,San Bernardino,3.3922214897824654
3.0,6484.0,4.5881,<1H OCEAN,136400.0,Riverside,3.0679702048417132
5.0,2652.0,2.8025,INLAND,84300.0,Imperial,3.296641791044776
22.0,6465.0,2.9832,NEAR OCEAN,165600.0,Ventura,1.9664233576642336
21.0,3181.0,6.8268,<1H OCEAN,280300.0,Orange,3.0191897654584223
42.0,1999.0,3.7031,<1H OCEAN,167100.0,Los Angeles,2.656641604010025
36.0,2418.0,4.8393,<1H OCEAN,216300.0,Los Angeles,2.9405684754521966
29.0,2396.0,4.375,<1H OCEAN,185500.0,Santa Clara,4.158004158004158
30.0,442.0,1.5694,INLAND,57900.0,Yuba,4.693181818181818
47.0,2994.0,3.8644,<1H OCEAN,241500.0,Los Angeles,2.942959001782531
44.0,2492.0,3.1304,INLAND,185600.0,Los Angeles,3.273489932885906
4.0,4956.0,7.9338,<1H OCEAN,354700.0,Orange,2.8832
